id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W1,Rangaunu Harbour,North Cape,DRIVE_OWN_VEHICLE,-990,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,North Cape,-34.50545276,172.77554997,56.40066999729132,Far North,Far North,Northland,Northland
W2,Kaitaia West,North Cape,DRIVE_OWN_VEHICLE,-990,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,North Cape,-34.50545276,172.77554997,81.92088293451681,Far North,Far North,Northland,Northland
W3,North Cape,Rangaunu Harbour,DRIVE_OWN_VEHICLE,39,EDUCATION,North Cape,-34.50545276,172.77554997,Rangaunu Harbour,-34.91627744,173.13744282,56.40066999729132,Far North,Far North,Northland,Northland
W5,Karikari Peninsula,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-990,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Rangaunu Harbour,-34.91627744,173.13744282,23.68004921356153,Far North,Far North,Northland,Northland
W6,Tangonge,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-990,EDUCATION,Tangonge,-35.12314727,173.21860407,Rangaunu Harbour,-34.91627744,173.13744282,24.16105522726217,Far North,Far North,Northland,Northland
W7,Ahipara,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-987,EDUCATION,Ahipara,-35.15951697,173.16091938,Rangaunu Harbour,-34.91627744,173.13744282,27.131323162688922,Far North,Far North,Northland,Northland
W8,Kaitaia East,Rangaunu Harbour,DRIVE_OWN_VEHICLE,27,EDUCATION,Kaitaia East,-35.10383477,173.26414302,Rangaunu Harbour,-34.91627744,173.13744282,23.834850779788407,Far North,Far North,Northland,Northland
W9,Kaitaia West,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-972,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Rangaunu Harbour,-34.91627744,173.13744282,25.72425126898446,Far North,Far North,Northland,Northland
W10,Rangitihi,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-990,EDUCATION,Rangitihi,-35.12785001,173.31122240000005,Rangaunu Harbour,-34.91627744,173.13744282,28.352749145416972,Far North,Far North,Northland,Northland
W12,Taumarumaru,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-981,EDUCATION,Taumarumaru,-34.99672682,173.50774402,Rangaunu Harbour,-34.91627744,173.13744282,34.91249001820793,Far North,Far North,Northland,Northland
W13,Herekino-Takahue,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-990,EDUCATION,Herekino-Takahue,-35.18964254,173.37240745,Rangaunu Harbour,-34.91627744,173.13744282,37.16734211871208,Far North,Far North,Northland,Northland
W14,Peria,Rangaunu Harbour,DRIVE_OWN_VEHICLE,-990,EDUCATION,Peria,-35.12407747,173.44813792,Rangaunu Harbour,-34.91627744,173.13744282,36.52922547213912,Far North,Far North,Northland,Northland
W15,North Cape,Kaitaia West,DRIVE_OWN_VEHICLE,-975,EDUCATION,North Cape,-34.50545276,172.77554997,Kaitaia West,-35.12178170000001,173.26717397,81.92088293451681,Far North,Far North,Northland,Northland
W16,Rangaunu Harbour,Kaitaia West,DRIVE_OWN_VEHICLE,81,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Kaitaia West,-35.12178170000001,173.26717397,25.72425126898446,Far North,Far North,Northland,Northland
W17,Karikari Peninsula,Kaitaia West,DRIVE_OWN_VEHICLE,-975,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Kaitaia West,-35.12178170000001,173.26717397,17.348898421848062,Far North,Far North,Northland,Northland
